DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
12-06-2020 15:45,4135001,wCURE6d3bPkepu2,4582.714286,449.7285714,5317.285714,6993371.286
12-06-2020 15:45,4135001,z9Y9gH1T5YWrNuG,4490.571429,440.7428571,5269.142857,7216333.143
12-06-2020 15:45,4135001,zBIq5rxdHJRwDNY,4649.125,456.1875,5293.75,6548843.75
12-06-2020 15:45,4135001,zVJPv84UY57bAof,4618.75,453.2,5320.125,7328007.125
12-06-2020 16:00,4135001,1BY6WEcLGh8j5v7,2707.0,265.6,5029.142857,6455267.143
12-06-2020 16:00,4135001,1IF53ai7Xc0U56Y,2911.142857,285.7285714,5451.714286,6397775.714
12-06-2020 16:00,4135001,3PZuoBAID5Wc2HD,2906.125,285.275,5454.625,7201640.625
12-06-2020 16:00,4135001,7JYdWkrLSPkdwr4,2822.142857,277.0142857,5314.285714,7811978.286
12-06-2020 16:00,4135001,McdE0feGgRqW7Ca,2992.0,293.7375,5496.375,7372869.375
12-06-2020 16:00,4135001,VHMLBKoKgIrUVDU,2899.428571,284.6,5455.714286,7420466.714
12-06-2020 16:00,4135001,WRmjgnKYAwPKWDb,2874.75,282.15,5356.0,7238342.0
12-06-2020 16:00,4135001,YxYtjZvoooNbGkE,2868.142857,281.5285714,5333.285714,7390612.286
12-06-2020 16:00,4135001,ZnxXDlPa8U1GXgE,2913.142857,285.9285714,5433.285714,6735335.286
12-06-2020 16:00,4135001,ZoEaEvLYb1n2sOq,2858.571429,280.6285714,5307.285714,7306939.286
12-06-2020 16:00,4135001,adLQvlD726eNBSB,2955.571429,290.1,5531.857143,6488265.857
12-06-2020 16:00,4135001,bvBOhCH3iADSZry,2672.714286,262.2285714,4961.142857,6509368.143
12-06-2020 16:00,4135001,iCRJl6heRkivqQ3,2903.142857,284.9714286,5433.0,7390904.0
12-06-2020 16:00,4135001,ih0vzX44oOqAx2f,2832.857143,278.0571429,5270.142857,6391823.143
12-06-2020 16:00,4135001,pkci93gMrogZuBj,2910.571429,285.8142857,5391.285714,7380347.286
12-06-2020 16:00,4135001,rGa61gmuvPhdLxV,2900.857143,284.7714286,5393.428571,7321825.429
12-06-2020 16:00,4135001,sjndEbLyjtCKgGv,2941.125,288.7625,5393.25,7226647.25
12-06-2020 16:00,4135001,uHbuxQJl8lW7ozc,2926.428571,287.3428571,5428.857143,7251634.857
12-06-2020 16:00,4135001,wCURE6d3bPkepu2,2936.75,288.325,5406.125,6993460.125
12-06-2020 16:00,4135001,z9Y9gH1T5YWrNuG,2921.75,286.8875,5357.25,7216421.25
12-06-2020 16:00,4135001,zBIq5rxdHJRwDNY,2875.285714,282.2142857,5384.428571,6548934.429
12-06-2020 16:00,4135001,zVJPv84UY57bAof,2904.857143,285.2,5410.0,7328097.0
12-06-2020 16:15,4135001,1BY6WEcLGh8j5v7,2557.625,250.8125,5091.375,6455329.375
12-06-2020 16:15,4135001,1IF53ai7Xc0U56Y,2743.875,269.125,5519.25,6397843.25
12-06-2020 16:15,4135001,3PZuoBAID5Wc2HD,2748.571429,269.5714286,5521.428571,7201707.429
12-06-2020 16:15,4135001,7JYdWkrLSPkdwr4,2686.5,263.5125,5379.375,7812043.375
12-06-2020 16:15,4135001,McdE0feGgRqW7Ca,2801.0,274.7285714,5564.714286,7372937.714
12-06-2020 16:15,4135001,VHMLBKoKgIrUVDU,2754.0,270.125,5524.875,7420535.875
12-06-2020 16:15,4135001,WRmjgnKYAwPKWDb,2714.0,266.2,5423.285714,7238409.286
12-06-2020 16:15,4135001,YxYtjZvoooNbGkE,2702.5,265.0625,5399.75,7390678.75
12-06-2020 16:15,4135001,ZnxXDlPa8U1GXgE,2769.0,271.6,5500.5,6735402.5
12-06-2020 16:15,4135001,ZoEaEvLYb1n2sOq,2683.0,263.15,5372.375,7307004.375
12-06-2020 16:15,4135001,adLQvlD726eNBSB,2779.0,272.575,5599.25,6488333.25
12-06-2020 16:15,4135001,bvBOhCH3iADSZry,2525.0,247.625,5022.5,6509429.5
12-06-2020 16:15,4135001,iCRJl6heRkivqQ3,2751.875,269.9125,5499.75,7390970.75
12-06-2020 16:15,4135001,ih0vzX44oOqAx2f,2701.375,264.9375,5336.0,6391889.0
12-06-2020 16:15,4135001,pkci93gMrogZuBj,2731.5,267.925,5457.375,7380413.375
12-06-2020 16:15,4135001,rGa61gmuvPhdLxV,2729.5,267.725,5459.375,7321891.375
12-06-2020 16:15,4135001,sjndEbLyjtCKgGv,2753.285714,270.0285714,5460.571429,7226714.571
12-06-2020 16:15,4135001,uHbuxQJl8lW7ozc,2759.875,270.675,5496.125,7251702.125
12-06-2020 16:15,4135001,wCURE6d3bPkepu2,2753.714286,270.0857143,5473.142857,6993527.143
12-06-2020 16:15,4135001,z9Y9gH1T5YWrNuG,2747.857143,269.5142857,5424.0,7216488.0
12-06-2020 16:15,4135001,zBIq5rxdHJRwDNY,2719.0,266.65,5450.5,6549000.5
12-06-2020 16:15,4135001,zVJPv84UY57bAof,2752.625,269.9625,5476.75,7328163.75
12-06-2020 16:30,4135001,1BY6WEcLGh8j5v7,2556.0,250.6714286,5154.428571,6455392.429
12-06-2020 16:30,4135001,1IF53ai7Xc0U56Y,2782.571429,272.9285714,5587.285714,6397911.286
12-06-2020 16:30,4135001,3PZuoBAID5Wc2HD,2775.857143,272.2285714,5584.571429,7201770.571
12-06-2020 16:30,4135001,7JYdWkrLSPkdwr4,2711.857143,265.9714286,5445.714286,7812109.714
12-06-2020 16:30,4135001,McdE0feGgRqW7Ca,2797.0,274.3375,5633.625,7373006.625
12-06-2020 16:30,4135001,VHMLBKoKgIrUVDU,2773.285714,272.0,5593.0,7420604.0
12-06-2020 16:30,4135001,WRmjgnKYAwPKWDb,2739.714286,268.7142857,5486.428571,7238472.429
12-06-2020 16:30,4135001,YxYtjZvoooNbGkE,2720.571429,266.8285714,5468.0,7390747.0
12-06-2020 16:30,4135001,ZnxXDlPa8U1GXgE,2773.142857,272.0,5568.428571,6735470.429
12-06-2020 16:30,4135001,ZoEaEvLYb1n2sOq,2717.714286,266.5428571,5438.571429,7307070.571
12-06-2020 16:30,4135001,adLQvlD726eNBSB,2818.714286,276.4857143,5668.285714,6488402.286
12-06-2020 16:30,4135001,bvBOhCH3iADSZry,2536.142857,248.7142857,5084.714286,6509491.714
12-06-2020 16:30,4135001,iCRJl6heRkivqQ3,2774.857143,272.1571429,5567.428571,7391038.429
12-06-2020 16:30,4135001,ih0vzX44oOqAx2f,2701.857143,264.9714286,5402.285714,6391955.286
12-06-2020 16:30,4135001,pkci93gMrogZuBj,2772.857143,271.9714286,5527.0,7380483.0
12-06-2020 16:30,4135001,rGa61gmuvPhdLxV,2774.857143,272.1428571,5526.857143,7321958.857
12-06-2020 16:30,4135001,sjndEbLyjtCKgGv,2760.625,270.7625,5528.25,7226782.25
12-06-2020 16:30,4135001,uHbuxQJl8lW7ozc,2780.857143,272.7571429,5564.857143,7251770.857
12-06-2020 16:30,4135001,wCURE6d3bPkepu2,2745.5,269.3,5540.875,6993594.875
12-06-2020 16:30,4135001,z9Y9gH1T5YWrNuG,2727.0,267.45,5491.625,7216555.625
12-06-2020 16:30,4135001,zBIq5rxdHJRwDNY,2757.857143,270.4714286,5519.714286,6549069.714
12-06-2020 16:30,4135001,zVJPv84UY57bAof,2764.428571,271.1571429,5544.428571,7328231.429
12-06-2020 16:45,4135001,1BY6WEcLGh8j5v7,2397.25,235.075,5215.875,6455453.875
12-06-2020 16:45,4135001,1IF53ai7Xc0U56Y,2639.75,258.875,5654.25,6397978.25
12-06-2020 16:45,4135001,3PZuoBAID5Wc2HD,2642.25,259.1375,5653.125,7201839.125
12-06-2020 16:45,4135001,7JYdWkrLSPkdwr4,2555.125,250.5875,5511.0,7812175.0
12-06-2020 16:45,4135001,McdE0feGgRqW7Ca,2669.714286,261.8142857,5701.428571,7373074.429
12-06-2020 16:45,4135001,VHMLBKoKgIrUVDU,2605.0,255.475,5659.375,7420670.375
12-06-2020 16:45,4135001,WRmjgnKYAwPKWDb,2596.875,254.65,5552.5,7238538.5
12-06-2020 16:45,4135001,YxYtjZvoooNbGkE,2601.75,255.1625,5533.625,7390812.625
12-06-2020 16:45,4135001,ZnxXDlPa8U1GXgE,2609.625,255.925,5635.125,6735537.125
12-06-2020 16:45,4135001,ZoEaEvLYb1n2sOq,2602.875,255.2625,5504.375,7307136.375
12-06-2020 16:45,4135001,adLQvlD726eNBSB,2671.875,262.0625,5736.125,6488470.125
12-06-2020 16:45,4135001,bvBOhCH3iADSZry,2388.25,234.1875,5145.875,6509552.875
12-06-2020 16:45,4135001,iCRJl6heRkivqQ3,2655.0,260.4,5634.875,7391105.875
12-06-2020 16:45,4135001,ih0vzX44oOqAx2f,2547.75,249.8375,5467.125,6392020.125
12-06-2020 16:45,4135001,pkci93gMrogZuBj,2720.25,266.8125,5595.125,7380551.125
12-06-2020 16:45,4135001,rGa61gmuvPhdLxV,2684.625,263.3,5594.375,7322026.375
12-06-2020 16:45,4135001,sjndEbLyjtCKgGv,2648.857143,259.7714286,5595.285714,7226849.286
12-06-2020 16:45,4135001,uHbuxQJl8lW7ozc,2740.625,268.8375,5634.375,7251840.375
12-06-2020 16:45,4135001,wCURE6d3bPkepu2,2609.714286,255.9285714,5607.142857,6993661.143
12-06-2020 16:45,4135001,z9Y9gH1T5YWrNuG,2590.142857,253.9857143,5557.285714,7216621.286
12-06-2020 16:45,4135001,zBIq5rxdHJRwDNY,2640.25,258.9375,5586.375,6549136.375
12-06-2020 16:45,4135001,zVJPv84UY57bAof,2666.5,261.4875,5611.625,7328298.625
12-06-2020 17:00,4135001,1BY6WEcLGh8j5v7,1769.0,173.4142857,5267.857143,6455505.857
12-06-2020 17:00,4135001,1IF53ai7Xc0U56Y,1946.285714,190.7857143,5711.714286,6398035.714
12-06-2020 17:00,4135001,3PZuoBAID5Wc2HD,1953.0,191.4714286,5711.571429,7201897.571
12-06-2020 17:00,4135001,7JYdWkrLSPkdwr4,1882.0,184.4857143,5566.714286,7812230.714
12-06-2020 17:00,4135001,McdE0feGgRqW7Ca,1987.375,194.825,5761.25,7373134.25
12-06-2020 17:00,4135001,VHMLBKoKgIrUVDU,1915.428571,187.7571429,5716.571429,7420727.571
12-06-2020 17:00,4135001,WRmjgnKYAwPKWDb,1922.142857,188.4285714,5609.0,7238595.0
12-06-2020 17:00,4135001,YxYtjZvoooNbGkE,1915.428571,187.7714286,5590.285714,7390869.286
12-06-2020 17:00,4135001,ZnxXDlPa8U1GXgE,1929.0,189.1,5692.428571,6735594.429
12-06-2020 17:00,4135001,ZoEaEvLYb1n2sOq,1918.285714,188.0142857,5561.285714,7307193.286
12-06-2020 17:00,4135001,adLQvlD726eNBSB,1971.285714,193.2714286,5794.428571,6488528.429
12-06-2020 17:00,4135001,bvBOhCH3iADSZry,1763.428571,172.8571429,5198.0,6509605.0
12-06-2020 17:00,4135001,iCRJl6heRkivqQ3,1947.714286,190.9428571,5693.0,7391164.0
12-06-2020 17:00,4135001,ih0vzX44oOqAx2f,1881.857143,184.4857143,5523.142857,6392076.143
12-06-2020 17:00,4135001,pkci93gMrogZuBj,1977.714286,193.8714286,5654.428571,7380610.429
12-06-2020 17:00,4135001,rGa61gmuvPhdLxV,1963.571429,192.4714286,5653.428571,7322085.429
12-06-2020 17:00,4135001,sjndEbLyjtCKgGv,1969.125,193.025,5653.125,7226907.125
12-06-2020 17:00,4135001,uHbuxQJl8lW7ozc,1975.0,193.6142857,5694.0,7251900.0
12-06-2020 17:00,4135001,wCURE6d3bPkepu2,1944.25,190.6125,5664.0,6993718.0
12-06-2020 17:00,4135001,z9Y9gH1T5YWrNuG,1931.875,189.35,5614.0,7216678.0
12-06-2020 17:00,4135001,zBIq5rxdHJRwDNY,1937.142857,189.8714286,5643.714286,6549193.714
12-06-2020 17:00,4135001,zVJPv84UY57bAof,1946.857143,190.8285714,5669.714286,7328356.714
12-06-2020 17:15,4135001,1BY6WEcLGh8j5v7,1661.875,162.8875,5309.0,6455547.0
12-06-2020 17:15,4135001,1IF53ai7Xc0U56Y,1824.125,178.7875,5757.0,6398081.0
12-06-2020 17:15,4135001,3PZuoBAID5Wc2HD,1807.5,177.15,5756.125,7201942.125
12-06-2020 17:15,4135001,7JYdWkrLSPkdwr4,1786.285714,175.0857143,5608.0,7812272.0
12-06-2020 17:15,4135001,McdE0feGgRqW7Ca,1842.714286,180.6285714,5807.0,7373180.0
12-06-2020 17:15,4135001,VHMLBKoKgIrUVDU,1816.142857,178.0,5757.428571,7420768.429
12-06-2020 17:15,4135001,WRmjgnKYAwPKWDb,1778.5,174.325,5653.25,7238639.25
12-06-2020 17:15,4135001,YxYtjZvoooNbGkE,1789.5,175.4,5634.125,7390913.125
12-06-2020 17:15,4135001,ZnxXDlPa8U1GXgE,1816.625,178.075,5736.75,6735638.75
12-06-2020 17:15,4135001,ZoEaEvLYb1n2sOq,1790.625,175.5125,5605.625,7307237.625
12-06-2020 17:15,4135001,adLQvlD726eNBSB,1849.625,181.3,5840.0,6488574.0
12-06-2020 17:15,4135001,bvBOhCH3iADSZry,1655.875,162.3,5238.5,6509645.5
12-06-2020 17:15,4135001,iCRJl6heRkivqQ3,1827.25,179.125,5738.5,7391209.5
12-06-2020 17:15,4135001,ih0vzX44oOqAx2f,1773.625,173.85,5566.75,6392119.75
12-06-2020 17:15,4135001,pkci93gMrogZuBj,1838.875,180.2625,5700.0,7380656.0
12-06-2020 17:15,4135001,rGa61gmuvPhdLxV,1836.0,179.975,5698.5,7322130.5
12-06-2020 17:15,4135001,sjndEbLyjtCKgGv,1827.285714,179.1142857,5698.0,7226952.0
12-06-2020 17:15,4135001,uHbuxQJl8lW7ozc,1833.875,179.775,5739.125,7251945.125
12-06-2020 17:15,4135001,wCURE6d3bPkepu2,1808.0,177.2142857,5708.428571,6993762.429
12-06-2020 17:15,4135001,z9Y9gH1T5YWrNuG,1794.714286,175.8714286,5660.0,7216724.0
12-06-2020 17:15,4135001,zBIq5rxdHJRwDNY,1822.125,178.5875,5689.0,6549239.0
12-06-2020 17:15,4135001,zVJPv84UY57bAof,1815.875,177.975,5715.0,7328402.0
12-06-2020 17:30,4135001,1BY6WEcLGh8j5v7,1977.285714,193.8285714,5351.857143,6455589.857
12-06-2020 17:30,4135001,1IF53ai7Xc0U56Y,2187.571429,214.4571429,5804.714286,6398128.714
12-06-2020 17:30,4135001,3PZuoBAID5Wc2HD,2166.142857,212.3857143,5803.0,7201989.0
12-06-2020 17:30,4135001,7JYdWkrLSPkdwr4,2112.0,207.0375,5655.875,7812319.875
12-06-2020 17:30,4135001,McdE0feGgRqW7Ca,2173.25,213.075,5854.375,7373227.375
12-06-2020 17:30,4135001,VHMLBKoKgIrUVDU,2118.125,207.6625,5804.625,7420815.625
12-06-2020 17:30,4135001,WRmjgnKYAwPKWDb,2099.857143,205.8714286,5699.571429,7238685.571
12-06-2020 17:30,4135001,YxYtjZvoooNbGkE,2187.428571,214.4714286,5681.0,7390960.0
12-06-2020 17:30,4135001,ZnxXDlPa8U1GXgE,2208.0,216.5285714,5784.285714,6735686.286
12-06-2020 17:30,4135001,ZoEaEvLYb1n2sOq,2212.0,216.8714286,5653.0,7307285.0
12-06-2020 17:30,4135001,adLQvlD726eNBSB,2213.0,216.9714286,5888.142857,6488622.143
12-06-2020 17:30,4135001,bvBOhCH3iADSZry,2010.285714,197.0428571,5282.0,6509689.0
12-06-2020 17:30,4135001,iCRJl6heRkivqQ3,2262.428571,221.8285714,5787.714286,7391258.714
12-06-2020 17:30,4135001,ih0vzX44oOqAx2f,2155.714286,211.3571429,5613.857143,6392166.857
12-06-2020 17:30,4135001,pkci93gMrogZuBj,2298.0,225.3142857,5748.142857,7380704.143
12-06-2020 17:30,4135001,rGa61gmuvPhdLxV,2294.571429,224.9857143,5747.142857,7322179.143
12-06-2020 17:30,4135001,sjndEbLyjtCKgGv,2179.125,213.65,5746.25,7227000.25
12-06-2020 17:30,4135001,uHbuxQJl8lW7ozc,2247.714286,220.3857143,5787.142857,7251993.143
12-06-2020 17:30,4135001,wCURE6d3bPkepu2,2129.5,208.775,5755.125,6993809.125
12-06-2020 17:30,4135001,z9Y9gH1T5YWrNuG,2093.375,205.2,5705.875,7216769.875
12-06-2020 17:30,4135001,zBIq5rxdHJRwDNY,2281.857143,223.7285714,5737.285714,6549287.286
12-06-2020 17:30,4135001,zVJPv84UY57bAof,2228.285714,218.4857143,5762.142857,7328449.143
12-06-2020 17:45,4135001,1BY6WEcLGh8j5v7,1396.375,136.175,5396.25,6455634.25
12-06-2020 17:45,4135001,1IF53ai7Xc0U56Y,1531.25,149.5125,5853.875,6398177.875
12-06-2020 17:45,4135001,3PZuoBAID5Wc2HD,1546.625,151.025,5852.25,7202038.25
12-06-2020 17:45,4135001,7JYdWkrLSPkdwr4,1538.714286,150.1428571,5704.714286,7812368.714
12-06-2020 17:45,4135001,McdE0feGgRqW7Ca,1591.428571,155.3142857,5905.142857,7373278.143
12-06-2020 17:45,4135001,VHMLBKoKgIrUVDU,1545.142857,150.7714286,5853.857143,7420864.857
12-06-2020 17:45,4135001,WRmjgnKYAwPKWDb,1498.375,146.275,5746.75,7238732.75
12-06-2020 17:45,4135001,YxYtjZvoooNbGkE,1591.25,155.4,5731.25,7391010.25
12-06-2020 17:45,4135001,ZnxXDlPa8U1GXgE,1609.142857,157.1285714,5831.857143,6735733.857
12-06-2020 17:45,4135001,ZoEaEvLYb1n2sOq,1595.875,155.8875,5704.875,7307336.875
12-06-2020 17:45,4135001,adLQvlD726eNBSB,1542.625,150.6125,5938.375,6488672.375
12-06-2020 17:45,4135001,bvBOhCH3iADSZry,1417.0,138.2125,5327.0,6509734.0
12-06-2020 17:45,4135001,iCRJl6heRkivqQ3,1598.125,156.0625,5838.875,7391309.875
12-06-2020 17:45,4135001,ih0vzX44oOqAx2f,1575.857143,153.8,5660.857143,6392213.857
12-06-2020 17:45,4135001,pkci93gMrogZuBj,1651.875,161.3375,5800.625,7380756.625
12-06-2020 17:45,4135001,rGa61gmuvPhdLxV,1618.125,158.0375,5799.375,7322231.375
12-06-2020 17:45,4135001,sjndEbLyjtCKgGv,1588.428571,155.0,5797.714286,7227051.714
12-06-2020 17:45,4135001,uHbuxQJl8lW7ozc,1638.875,160.0625,5838.625,7252044.625
12-06-2020 17:45,4135001,wCURE6d3bPkepu2,1562.428571,152.4714286,5805.0,6993859.0
12-06-2020 17:45,4135001,z9Y9gH1T5YWrNuG,1539.142857,150.2,5754.714286,7216818.714
12-06-2020 17:45,4135001,zBIq5rxdHJRwDNY,1598.0,156.025,5788.875,6549338.875
12-06-2020 17:45,4135001,zVJPv84UY57bAof,1604.375,156.675,5814.0,7328501.0
12-06-2020 18:00,4135001,1BY6WEcLGh8j5v7,762.0,73.9,5422.428571,6455660.429
12-06-2020 18:00,4135001,1IF53ai7Xc0U56Y,818.7142857,79.45714286,5881.571429,6398205.571
12-06-2020 18:00,4135001,3PZuoBAID5Wc2HD,829.2857143,80.48571429,5880.142857,7202066.143
12-06-2020 18:00,4135001,7JYdWkrLSPkdwr4,837.125,81.2625,5732.25,7812396.25
12-06-2020 18:00,4135001,McdE0feGgRqW7Ca,854.625,82.95,5933.5,7373306.5
12-06-2020 18:00,4135001,VHMLBKoKgIrUVDU,845.625,82.075,5881.875,7420892.875
12-06-2020 18:00,4135001,WRmjgnKYAwPKWDb,816.5714286,79.21428571,5774.142857,7238760.143
12-06-2020 18:00,4135001,YxYtjZvoooNbGkE,825.8571429,80.12857143,5760.142857,7391039.143
12-06-2020 18:00,4135001,ZnxXDlPa8U1GXgE,871.5,84.625,5861.25,6735763.25
12-06-2020 18:00,4135001,ZoEaEvLYb1n2sOq,823.7142857,79.91428571,5733.428571,7307365.429
12-06-2020 18:00,4135001,adLQvlD726eNBSB,830.7142857,80.62857143,5967.142857,6488701.143
12-06-2020 18:00,4135001,bvBOhCH3iADSZry,754.2857143,73.11428571,5353.571429,6509760.571
12-06-2020 18:00,4135001,iCRJl6heRkivqQ3,821.8571429,79.75714286,5867.571429,7391338.571
12-06-2020 18:00,4135001,ih0vzX44oOqAx2f,850.625,82.5625,5688.875,6392241.875
12-06-2020 18:00,4135001,pkci93gMrogZuBj,839.0,81.4,5830.285714,7380786.286
12-06-2020 18:00,4135001,rGa61gmuvPhdLxV,828.1428571,80.35714286,5829.285714,7322261.286
12-06-2020 18:00,4135001,sjndEbLyjtCKgGv,849.875,82.475,5826.375,7227080.375
12-06-2020 18:00,4135001,uHbuxQJl8lW7ozc,835.2857143,81.05714286,5868.0,7252074.0
12-06-2020 18:00,4135001,wCURE6d3bPkepu2,842.25,81.7375,5834.25,6993888.25
12-06-2020 18:00,4135001,z9Y9gH1T5YWrNuG,835.625,81.1,5782.5,7216846.5
12-06-2020 18:00,4135001,zBIq5rxdHJRwDNY,818.0,79.37142857,5817.571429,6549367.571
12-06-2020 18:00,4135001,zVJPv84UY57bAof,821.5714286,79.71428571,5843.0,7328530.0
12-06-2020 18:15,4135001,1BY6WEcLGh8j5v7,357.5714286,34.55714286,5435.285714,6455673.286
12-06-2020 18:15,4135001,1IF53ai7Xc0U56Y,375.5,36.275,5896.375,6398220.375
12-06-2020 18:15,4135001,3PZuoBAID5Wc2HD,381.25,36.85,5894.625,7202080.625
12-06-2020 18:15,4135001,7JYdWkrLSPkdwr4,377.8571429,36.51428571,5746.857143,7812410.857
12-06-2020 18:15,4135001,McdE0feGgRqW7Ca,376.0,36.34285714,5948.571429,7373321.571
12-06-2020 18:15,4135001,VHMLBKoKgIrUVDU,384.1428571,37.15714286,5897.142857,7420908.143
12-06-2020 18:15,4135001,WRmjgnKYAwPKWDb,377.25,36.4375,5788.625,7238774.625
12-06-2020 18:15,4135001,YxYtjZvoooNbGkE,365.625,35.3375,5774.5,7391053.5
12-06-2020 18:15,4135001,ZnxXDlPa8U1GXgE,385.7142857,37.28571429,5876.714286,6735778.714
12-06-2020 18:15,4135001,ZoEaEvLYb1n2sOq,366.625,35.45,5747.5,7307379.5
12-06-2020 18:15,4135001,adLQvlD726eNBSB,385.625,37.275,5981.625,6488715.625
12-06-2020 18:15,4135001,bvBOhCH3iADSZry,353.0,34.1,5366.428571,6509773.429
12-06-2020 18:15,4135001,iCRJl6heRkivqQ3,363.625,35.1375,5881.75,7391352.75
12-06-2020 18:15,4135001,ih0vzX44oOqAx2f,378.7142857,36.61428571,5704.0,6392257.0
12-06-2020 18:15,4135001,pkci93gMrogZuBj,377.0,36.45,5844.75,7380800.75
12-06-2020 18:15,4135001,rGa61gmuvPhdLxV,369.75,35.7125,5843.625,7322275.625
12-06-2020 18:15,4135001,sjndEbLyjtCKgGv,374.8571429,36.22857143,5841.0,7227095.0
12-06-2020 18:15,4135001,uHbuxQJl8lW7ozc,377.5,36.5,5882.5,7252088.5
12-06-2020 18:15,4135001,wCURE6d3bPkepu2,367.1428571,35.48571429,5848.714286,6993902.714
12-06-2020 18:15,4135001,z9Y9gH1T5YWrNuG,365.0,35.25714286,5796.857143,7216860.857
12-06-2020 18:15,4135001,zBIq5rxdHJRwDNY,362.75,35.0625,5831.875,6549381.875
12-06-2020 18:15,4135001,zVJPv84UY57bAof,363.625,35.15,5857.0,7328544.0
12-06-2020 18:30,4135001,1BY6WEcLGh8j5v7,84.0,8.0875,5440.5,6455678.5
12-06-2020 18:30,4135001,1IF53ai7Xc0U56Y,78.85714286,7.614285714,5902.285714,6398226.286
12-06-2020 18:30,4135001,3PZuoBAID5Wc2HD,80.28571429,7.757142857,5899.857143,7202085.857
12-06-2020 18:30,4135001,7JYdWkrLSPkdwr4,89.125,8.6,5752.5,7812416.5
12-06-2020 18:30,4135001,McdE0feGgRqW7Ca,87.375,8.425,5954.125,7373327.125
12-06-2020 18:30,4135001,VHMLBKoKgIrUVDU,90.75,8.75,5902.625,7420913.625
12-06-2020 18:30,4135001,WRmjgnKYAwPKWDb,79.28571429,7.642857143,5793.857143,7238779.857
12-06-2020 18:30,4135001,YxYtjZvoooNbGkE,76.14285714,7.357142857,5779.714286,7391058.714
12-06-2020 18:30,4135001,ZnxXDlPa8U1GXgE,91.625,8.85,5882.375,6735784.375
12-06-2020 18:30,4135001,ZoEaEvLYb1n2sOq,76.57142857,7.4,5752.714286,7307384.714
12-06-2020 18:30,4135001,adLQvlD726eNBSB,81.85714286,7.914285714,5987.428571,6488721.429
12-06-2020 18:30,4135001,bvBOhCH3iADSZry,73.375,7.0625,5371.375,6509778.375
12-06-2020 18:30,4135001,iCRJl6heRkivqQ3,75.71428571,7.314285714,5887.285714,7391358.286
12-06-2020 18:30,4135001,ih0vzX44oOqAx2f,90.25,8.7,5709.375,6392262.375
12-06-2020 18:30,4135001,pkci93gMrogZuBj,79.85714286,7.685714286,5850.428571,7380806.429
12-06-2020 18:30,4135001,rGa61gmuvPhdLxV,75.57142857,7.3,5848.714286,7322280.714
12-06-2020 18:30,4135001,sjndEbLyjtCKgGv,85.375,8.2625,5846.5,7227100.5
12-06-2020 18:30,4135001,uHbuxQJl8lW7ozc,78.0,7.514285714,5887.857143,7252093.857
12-06-2020 18:30,4135001,wCURE6d3bPkepu2,76.625,7.3875,5853.75,6993907.75
12-06-2020 18:30,4135001,z9Y9gH1T5YWrNuG,85.125,8.2125,5802.25,7216866.25
12-06-2020 18:30,4135001,zBIq5rxdHJRwDNY,73.42857143,7.085714286,5837.0,6549387.0
12-06-2020 18:30,4135001,zVJPv84UY57bAof,74.28571429,7.171428571,5862.285714,7328549.286
12-06-2020 18:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0
12-06-2020 18:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,5903.0,6398227.0
12-06-2020 18:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,5900.0,7202086.0
12-06-2020 18:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,5753.0,7812417.0
12-06-2020 18:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,5955.0,7373328.0
12-06-2020 18:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,5903.0,7420914.0
12-06-2020 18:45,4135001,WRmjgnKYAwPKWDb,0.0,0.0,5794.0,7238780.0
12-06-2020 18:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,5780.0,7391059.0
12-06-2020 18:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,5883.0,6735785.0
12-06-2020 18:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,5753.0,7307385.0
12-06-2020 18:45,4135001,adLQvlD726eNBSB,0.0,0.0,5988.0,6488722.0
12-06-2020 18:45,4135001,bvBOhCH3iADSZry,0.0,0.0,5372.0,6509779.0
12-06-2020 18:45,4135001,iCRJl6heRkivqQ3,0.0,0.0,5888.0,7391359.0
12-06-2020 18:45,4135001,ih0vzX44oOqAx2f,0.0,0.0,5710.0,6392263.0
12-06-2020 18:45,4135001,pkci93gMrogZuBj,0.0,0.0,5851.0,7380807.0
12-06-2020 18:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,5849.0,7322281.0
12-06-2020 18:45,4135001,sjndEbLyjtCKgGv,0.0,0.0,5847.0,7227101.0
12-06-2020 18:45,4135001,uHbuxQJl8lW7ozc,0.0,0.0,5888.0,7252094.0
12-06-2020 18:45,4135001,wCURE6d3bPkepu2,0.0,0.0,5854.0,6993908.0
12-06-2020 18:45,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,5803.0,7216867.0
12-06-2020 18:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,5837.0,6549387.0
12-06-2020 18:45,4135001,zVJPv84UY57bAof,0.0,0.0,5863.0,7328550.0
